"red_algae","sugar_kelp","green_algae","soft_sediment","small_rocks","boulder_bedrock","remainder","row_sum","bull_kelp","kelp_crabs","SU","key","site","transect","depth","altitude","DVLlat","DVLlon","EucDIS","area"
4,9,2,9,3,2,21,50,8,8,1976,"7_1",7,1,-7.3152,0.8,47.6175895590679,-122.360630207571,0.159799319321199,2.19933445065352
5,9,2,6,3,3,22,50,9,5,1977,"7_1",7,1,-7.28472,0.64,47.6175995346846,-122.360637862993,0.119849488540119,1.40757404841825
5,12,2,5,1,4,21,50,9,7,1978,"7_1",7,1,-7.13232,0.7,47.6176086512756,-122.360642785519,0.159799313524585,1.6838654387816
4,7,1,4,6,3,25,50,8,4,1979,"7_1",7,1,-7.04088,0.74,47.6176189955776,-122.360648938217,0.16466382570652,1.88180553934042
5,11,4,3,4,2,21,50,7,9,1980,"7_1",7,1,-7.07136,0.73,47.6176332079752,-122.360654910438,0.159799306054207,1.83128957617697
4,11,7,3,2,3,20,50,8,4,1981,"7_1",7,1,-6.94944,0.77,47.6176455173588,-122.360659287856,0.119849476568054,2.03747718092574
5,12,4,5,3,2,19,50,7,10,1982,"7_1",7,1,-6.7056,0.89,47.6176533739651,-122.360670904508,0.144275575209913,2.72202002869165
7,9,4,1,4,6,19,50,11,7,1983,"7_1",7,1,-6.79704,0.77,47.6176620300095,-122.360676145627,0.0893021191733321,2.03747718092574
3,10,6,2,6,6,17,50,7,8,1984,"7_1",7,1,-6.76656,0.77,47.617669579998,-122.360685894921,0.178885175233433,2.03747718092574
3,11,5,5,2,5,19,50,6,9,1985,"7_1",7,1,-6.79704,0.87,47.6176759320692,-122.36069896826,0.200105849726969,2.6010566339057
2,13,5,3,3,3,21,50,10,5,1986,"7_1",7,1,-6.79704,0.86,47.6176834510239,-122.360710402596,0.119849465609804,2.54160587453648
6,10,6,3,4,3,18,50,11,8,1987,"7_1",7,1,-6.73608,0.81,47.6176911859751,-122.3607162809,0.119849464908571,2.25466145792777
7,11,7,2,4,3,16,50,6,7,1988,"7_1",7,1,-6.67512,0.57,47.6176993206453,-122.360718971437,0.0565082279954457,1.11650587971458
7,12,2,5,4,3,17,50,8,4,1989,"7_1",7,1,-6.5532,0.44,47.6177170014195,-122.360727950949,0.164816187665463,0.66529867132269
7,9,2,5,3,5,19,50,7,4,1990,"7_1",7,1,-6.4008,0.45,47.6177281439196,-122.360733967369,0.199749092073607,0.695883166027091
4,13,2,4,4,7,16,50,9,6,1991,"7_1",7,1,-5.97408,0.99,47.6177390083557,-122.360748909904,0.203800229161392,3.36807452357112
4,9,2,6,7,5,17,50,5,3,1992,"7_1",7,1,-5.9436,1,47.6177510098815,-122.360757659222,0.178885028618737,3.43646007914613
4,13,9,7,6,4,7,50,5,8,1993,"7_1",7,1,-5.88264,0.98,47.6177601252325,-122.360768821004,0.344512703588522,3.30037626001194
5,9,2,5,1,2,26,50,7,8,1994,"7_1",7,1,-5.85216,1.06,47.6177739354309,-122.360790459504,0.283095560275025,3.86120654492859
4,10,5,3,3,7,18,50,8,9,1995,"7_1",7,1,-6.06552,0.94,47.6177796730267,-122.360806037385,0.200236280144336,3.03645612593352
7,9,5,1,8,5,15,50,15,1,1996,"7_1",7,1,-6.096,0.96,47.6177847353194,-122.360821250634,0.169857305324193,3.16704160894107
4,10,9,7,4,3,13,50,9,5,1997,"7_1",7,1,-6.12648,1.11,47.6177917316599,-122.360836373645,0.164816114331961,4.23406246351595
5,9,0,4,4,1,27,50,6,5,1998,"7_1",7,1,-6.096,1.05,47.6177977162858,-122.360844710452,0.200236218751657,3.78869723725861
4,12,6,4,2,3,19,50,6,7,1999,"7_1",7,1,-6.4008,0.98,47.6178033620203,-122.3608591042,0.126436401574723,3.30037626001194
6,10,3,5,5,4,17,50,5,6,2000,"7_1",7,1,-6.33984,1.03,47.6178085472081,-122.360873816541,0.144404748022466,3.64574049796613
2,11,4,4,4,6,19,50,9,6,2001,"7_1",7,1,-6.49224,0.79,47.6178137026021,-122.360883974667,0.0798996213888007,2.1446947353951
5,11,3,4,3,0,24,50,7,5,2002,"7_1",7,1,-6.43128,0.76,47.6178171089111,-122.360890352039,0.0894424539292691,1.9848993417148
8,7,4,4,7,4,16,50,7,6,2003,"7_1",7,1,-6.49224,0.91,47.6178230327095,-122.360895819673,0.089442448651694,2.84573259154091
7,8,6,5,1,8,15,50,5,3,2004,"7_1",7,1,-6.43128,1.15,47.617830582698,-122.360905568968,0.226476244664495,4.54471845467075
6,10,3,3,6,5,17,50,9,5,2005,"7_1",7,1,-6.5532,1.15,47.6178397899103,-122.360917914883,0.144404666519625,4.54471845467075
4,9,6,6,3,3,19,50,10,5,2006,"7_1",7,1,-6.61416,1.21,47.6178458961914,-122.360931990038,0.179135309319951,5.03132120187785
6,10,4,5,7,4,14,50,9,4,2007,"7_1",7,1,-6.91896,1.2,47.617854919681,-122.360941967687,0.239698842711366,4.94850251397042
7,11,3,2,2,3,22,50,10,2,2008,"7_1",7,1,-6.91896,1.09,47.6178660919749,-122.360952538323,0,4.08285822003351
2,13,5,4,4,4,18,50,10,8,2009,"7_1",7,1,-6.94944,1.11,47.6178632691077,-122.360945341449,0.0894424111351811,4.23406246351595
4,10,6,2,1,2,25,50,11,2,2010,"7_1",7,1,-6.79704,1.06,47.6178638227557,-122.360939967733,0,3.86120654492859
6,9,7,5,2,3,18,50,5,3,2011,"7_1",7,1,-6.79704,1,47.6178609998885,-122.360932770859,0.0566190333324112,3.43646007914613
3,8,0,2,3,2,32,50,8,4,2012,"7_1",7,1,-6.7056,0.94,47.6178644384713,-122.360931223934,0.290739450582198,3.03645612593352
6,8,3,8,5,5,15,50,12,2,2013,"7_1",7,1,-6.73608,0.8,47.6178607255446,-122.360922979204,0.126436347837132,2.19933445065352
4,11,5,4,3,5,18,50,9,6,2014,"7_1",7,1,-6.52272,1,47.6178563981424,-122.360917239017,0.0798996134993743,3.43646007914613
5,13,3,3,1,3,22,50,7,1,2015,"7_1",7,1,-6.5532,1.12,47.6178626285586,-122.360924574007,0.178884827062706,4.3106955232809
4,12,3,3,2,3,23,50,8,5,2016,"7_1",7,1,-6.61416,0.98,47.6178792032768,-122.360938061695,0.282578657646891,3.30037626001194
5,12,8,2,3,5,15,50,9,9,2017,"7_1",7,1,-6.37032,1.23,47.6178929551278,-122.360944352509,0.203646230570069,5.19902045374018
6,11,4,3,3,5,18,50,8,1,2018,"7_1",7,1,-6.43128,1.14,47.6179018569624,-122.360948591811,0.199749014967487,4.46602351885831
4,13,6,2,7,5,13,50,4,12,2019,"7_1",7,1,-6.61416,1,47.6179155467458,-122.360958252707,0.282578613787851,3.43646007914613
2,9,4,6,4,4,21,50,11,8,2020,"7_1",7,1,-6.52272,1.12,47.617923957,-122.360964495643,0.0798996028009092,4.3106955232809
4,10,7,5,5,2,17,50,3,4,2021,"7_1",7,1,-6.7056,0.91,47.6179316919512,-122.360970373947,0.20380002788548,2.84573259154091
3,11,5,7,5,4,15,50,7,10,2022,"7_1",7,1,-6.67512,0.99,47.6179490648676,-122.360983725358,0.203800011122422,3.36807452357112
4,6,6,6,4,3,21,50,7,6,2023,"7_1",7,1,-6.82752,1.05,47.6179636149167,-122.360989879895,0.126436253071185,3.78869723725861
5,7,1,1,3,5,28,50,7,5,2024,"7_1",7,1,-6.858,1.06,47.6179746965893,-122.360993027141,0.119849388939866,3.86120654492859
7,12,6,7,5,2,11,50,7,7,2025,"7_1",7,1,-7.0104,0.93,47.6179818778925,-122.361004279162,0.199748980652923,2.97219432245349
3,10,3,4,4,3,23,50,4,5,2026,"7_1",7,1,-7.10184,1.1,47.6179916660664,-122.361028284088,0.200235535279696,4.15811669576682
4,9,3,8,2,5,19,50,15,9,2027,"7_1",7,1,-7.28472,0.9,47.6179993054361,-122.361051696028,0.256412428479782,2.78353266410836
4,9,6,2,6,5,18,50,8,1,2028,"7_1",7,1,-7.3152,1.18,47.6180007441834,-122.361072327192,0.169856728774586,4.78492701420307
2,12,1,5,3,4,23,50,14,7,2029,"7_1",7,1,-7.43712,1.17,47.6180114869644,-122.36108153138,0.199748968150385,4.70417020234313
8,10,3,2,3,4,20,50,3,2,2030,"7_2",7,2,-3.53568,0.69,47.6174837065351,-122.36019743244,0.0893606197395855,1.63609864368147
8,8,3,5,6,4,16,50,9,10,2031,"7_2",7,2,-3.47472,0.55,47.6174926261593,-122.360194333734,0.159903186174374,1.0395291739417
10,11,10,1,4,4,10,50,9,6,2032,"7_2",7,2,-3.3528,0.63,47.6175049007563,-122.360199925992,0.178608877583835,1.3639310054131
6,9,4,5,8,3,15,50,7,7,2033,"7_2",7,2,-3.23088,0.69,47.6175182946957,-122.360197570595,0.199678274007122,1.63609864368147
4,11,6,5,5,5,14,50,9,12,2034,"7_2",7,2,-3.2004,0.5,47.6175333368098,-122.360198228749,0.164722996237518,0.859115019786532
5,10,6,1,0,3,25,50,7,8,2035,"7_2",7,2,-3.16992,0.62,47.6175444044347,-122.360204519473,0.164722992209533,1.32097525442377
7,9,6,6,6,5,11,50,7,7,2036,"7_2",7,2,-3.26136,0.59,47.6175522047165,-122.360209368421,0.232865659417649,1.19623175355077
9,9,7,7,4,1,13,50,6,6,2037,"7_2",7,2,-3.23088,0.41,47.6175674529288,-122.36020958992,0.232865659179055,0.577668939304464
8,9,5,4,3,6,15,50,10,6,2038,"7_2",7,2,-3.01752,0.62,47.6175772247303,-122.360222343493,0.159903103704339,1.32097525442377
2,15,6,3,6,5,13,50,9,2,2039,"7_2",7,2,-3.048,0.59,47.617590117011,-122.360233132573,0.199878864898669,1.19623175355077
6,12,1,5,1,3,22,50,6,7,2040,"7_2",7,2,-3.07848,0.65,47.6175996821034,-122.360252829585,0.304812409592923,1.45190438343924
7,13,3,4,2,4,17,50,8,6,2041,"7_2",7,2,-3.01752,0.64,47.6176105430193,-122.360266063749,0.0895099095754129,1.40757404841825
7,9,5,3,6,3,17,50,4,4,2042,"7_2",7,2,-3.048,0.6,47.6176194614217,-122.360275978614,0.23985459019733,1.23712562849261
4,10,5,0,6,3,22,50,0,7,2043,"7_2",7,2,-2.86512,0.73,47.6176275258143,-122.360289561558,0.169934853672608,1.83128957617697
8,11,2,5,3,5,16,50,12,7,2044,"7_2",7,2,-2.7432,1.01,47.6176313503852,-122.360313056648,0.312853988294785,3.50553292673697
6,13,4,4,4,9,10,50,2,8,2045,"7_2",7,2,-3.29184,0.48,47.6176328498633,-122.360332184288,0.113289889970846,0.791760402235268
8,11,0,9,6,6,10,50,12,6,2046,"7_2",7,2,-3.01752,0.7,47.6176392068469,-122.360346596603,0.203957980536239,1.6838654387816
3,7,3,3,3,4,27,50,8,4,2047,"7_2",7,2,-3.01752,0.76,47.6176468880493,-122.360365638181,0.233456446113817,1.9848993417148
5,10,6,7,6,4,12,50,10,4,2048,"7_2",7,2,-2.98704,0.95,47.617653451131,-122.360379613842,0.164945786727547,3.10140522142938
4,10,10,3,3,4,16,50,8,8,2049,"7_2",7,2,-2.98704,0.51,47.6176567758758,-122.360396733052,0.200229363963024,0.893823266585908
6,12,2,2,2,4,22,50,8,6,2050,"7_2",7,2,-2.98704,0.66,47.6176598649053,-122.360416210378,0.113289832752708,1.49692201047605
5,13,5,7,7,2,11,50,6,3,2051,"7_2",7,2,-2.98704,0.73,47.6176703130139,-122.360436824636,0.0895098290605273,1.83128957617697
3,8,3,3,6,7,20,50,11,6,2052,"7_2",7,2,-2.98704,0.79,47.6176722851445,-122.360438222474,0.0564825773741648,2.1446947353951
4,11,7,5,2,3,18,50,8,1,2053,"7_2",7,2,-2.98704,0.75,47.6176755518768,-122.360446171035,0.126536529445518,1.9330087945197
3,10,3,3,5,6,20,50,4,5,2054,"7_2",7,2,-2.98704,0.97,47.6176790240964,-122.360460189727,0.0895658000383765,3.23336528846859
6,12,5,4,3,6,14,50,9,5,2055,"7_2",7,2,-2.98704,0.92,47.6176807605117,-122.36046394568,0,2.90861981098928
4,10,3,1,7,0,25,50,8,13,2056,"7_2",7,2,-3.01752,0.98,47.6176862054728,-122.360472855425,0.203957882576725,3.30037626001194
7,14,7,5,6,8,3,50,9,5,2057,"7_2",7,2,-2.98704,0.81,47.6176905909366,-122.360479363117,0.0895098013264652,2.25466145792777
5,13,5,6,4,3,14,50,9,3,2058,"7_2",7,2,-2.98704,0.93,47.6176919447726,-122.360482070918,0.0400175175872642,2.97219432245349
7,10,4,5,4,7,13,50,10,6,2059,"7_2",7,2,-3.01752,1.13,47.6176969775372,-122.360491853971,0.164945705869978,4.38801587506169
5,11,5,4,3,4,18,50,12,4,2060,"7_2",7,2,-3.01752,0.67,47.6177043650118,-122.360504083014,0.215520081872032,1.5426269295287
6,8,8,1,1,2,24,50,11,8,2061,"7_2",7,2,-3.01752,0.55,47.6177115463881,-122.360516748712,0.0564825753515117,1.0395291739417
4,5,1,4,5,7,24,50,8,4,2062,"7_2",7,2,-3.01752,0.95,47.6177129884646,-122.360520198916,0.056644861272243,3.10140522142938
7,9,7,8,1,3,15,50,4,4,2063,"7_2",7,2,-2.98704,0.82,47.6177149896015,-122.360526182079,0.164945673902556,2.31067575721786
9,7,3,5,8,4,14,50,8,7,2064,"7_2",7,2,-2.98704,0.88,47.6177218464111,-122.360546970274,0.200229136917937,2.66119468529076
5,10,4,3,4,0,24,50,10,5,2065,"7_2",7,2,-2.98704,1.01,47.6177312936458,-122.360567846344,0.126536440252852,3.50553292673697
6,10,7,3,3,1,20,50,6,2,2066,"7_2",7,2,-2.98704,1.04,47.6177338834601,-122.360574441004,0.113289677965886,3.71687522160445
6,9,6,3,5,5,16,50,9,7,2067,"7_2",7,2,-2.98704,1.28,47.6177306729078,-122.36059518345,0.233570577195014,5.63029619367302
7,10,1,3,1,5,23,50,7,8,2068,"7_2",7,2,-3.59664,0.85,47.6177380603823,-122.360607412493,0.0799514689051232,2.48284240718308
8,8,4,3,7,5,15,50,5,5,2069,"7_2",7,2,-3.44424,1.04,47.617748568336,-122.360617677044,0.199878660659481,3.71687522160445
5,15,2,3,2,3,20,50,14,6,2070,"7_2",7,2,-3.41376,1.18,47.6177536893412,-122.360628202501,0.144371710104915,4.78492701420307
3,12,5,3,6,7,14,50,6,2,2071,"7_2",7,2,-3.44424,0.99,47.6177564562475,-122.360629775182,0.0564825744976236,3.36807452357112
5,11,5,1,2,2,24,50,8,6,2072,"7_2",7,2,-3.3528,1.09,47.6177583401375,-122.360630430616,0,4.08285822003351
5,12,6,6,4,7,10,50,5,11,2073,"7_2",7,2,-3.38328,1.02,47.6177585462357,-122.360629993962,0,3.57529306634363
5,13,4,4,2,3,19,50,12,5,2074,"7_2",7,2,-3.47472,1.17,47.6177682304075,-122.360635498345,0.304178839003475,4.70417020234313
3,7,7,3,6,3,21,50,8,9,2075,"7_2",7,2,-3.68808,0.84,47.6177852150351,-122.360639475798,0.311913121076782,2.42476623184551
7,10,6,5,2,6,14,50,4,6,2076,"7_2",7,2,-3.62712,0.91,47.617802081805,-122.360644632307,0.199878592390882,2.84573259154091
3,12,3,6,5,4,17,50,11,4,2077,"7_2",7,2,-3.6576,0.96,47.6178187714829,-122.360654810796,0.304178829406326,3.16704160894107
5,8,3,3,6,6,19,50,5,2,2078,"7_2",7,2,-3.62712,0.88,47.6178339894672,-122.360663460542,0.267913285304348,2.66119468529076
5,11,3,6,4,7,14,50,6,8,2079,"7_2",7,2,-3.62712,0.93,47.6178521212217,-122.360677089235,0.304811340892768,2.97219432245349
5,11,9,0,1,1,23,50,4,9,2080,"7_2",7,2,-3.62712,1.05,47.6178626877988,-122.360690017651,0.203732576062322,3.78869723725861
9,8,2,1,4,6,20,50,18,7,2081,"7_3",7,3,-8.5344,0.97,47.6175293423523,-122.360078983422,0.0399355257771316,3.23336528846859
4,8,6,3,1,6,22,50,13,3,2082,"7_3",7,3,-8.74776,0.9,47.6175221559275,-122.360077917308,0.119806571758056,2.78353266410836
5,7,4,1,5,7,21,50,8,5,2083,"7_3",7,3,-8.86968,1,47.6175135322176,-122.360072586737,0.0893533090900088,3.43646007914613
7,12,2,4,3,4,18,50,9,2,2084,"7_3",7,3,-9.05256,0.82,47.617508142399,-122.360073119794,0.0893533094713834,2.31067575721786
5,8,5,3,3,1,25,50,14,4,2085,"7_3",7,3,-9.08304,0.83,47.6175009559742,-122.360070454509,0.144125414213473,2.36737734852377
2,12,8,4,2,5,17,50,6,11,2086,"7_3",7,3,-8.96112,0.96,47.6174919729431,-122.360067256167,0.126325951189175,3.16704160894107
7,10,4,4,0,6,19,50,7,6,2087,"7_3",7,3,-9.17448,0.85,47.6174855051608,-122.360068855338,0.0798710488439479,2.48284240718308
3,7,3,3,3,4,27,50,7,5,2088,"7_3",7,3,-9.32688,0.82,47.6174761628085,-122.360065656996,0.215150363117793,2.31067575721786
6,13,3,3,6,5,14,50,11,5,2089,"7_3",7,3,-9.35736,0.84,47.6174653831712,-122.360063524768,0.119806574727688,2.42476623184551
5,10,4,7,7,8,9,50,10,3,2090,"7_3",7,3,-9.47928,0.85,47.6174546035339,-122.360064057825,0.126325958368197,2.48284240718308
4,11,2,2,4,2,25,50,6,5,2091,"7_3",7,3,-9.54024,0.85,47.6174438238967,-122.360051797513,0.199898073425856,2.48284240718308
4,7,5,5,3,7,19,50,4,4,2092,"7_3",7,3,-9.50976,0.94,47.6174348408656,-122.360044334715,0.119806573105221,3.03645612593352
3,12,6,4,4,0,21,50,8,6,2093,"7_3",7,3,-9.63168,0.91,47.6174262171558,-122.360040603316,0.178706675770557,2.84573259154091
4,8,3,5,6,2,22,50,10,5,2094,"7_3",7,3,-9.63168,1.05,47.6174114849849,-122.360029942175,0.215150398583942,3.78869723725861
5,9,5,5,3,6,17,50,11,4,2095,"7_3",7,3,-9.81456,0.99,47.6174007053476,-122.360025144662,0.144125497302814,3.36807452357112
6,13,7,5,4,5,10,50,8,7,2096,"7_3",7,3,-9.78408,1.12,47.6173906443528,-122.360018747978,0.126325974366185,4.3106955232809
6,9,5,6,7,5,12,50,11,9,2097,"7_3",7,3,-10.18032,0.86,47.6173813020005,-122.360015016578,0.164688115183426,2.54160587453648
4,12,5,3,5,7,14,50,6,8,2098,"7_3",7,3,-10.08888,1.02,47.617371600327,-122.360006487666,0.159742096864558,3.57529306634363
3,10,1,3,5,2,26,50,6,2,2099,"7_3",7,3,-10.33272,0.86,47.6173680071146,-122.360004355438,0.0565639836151654,2.54160587453648
4,9,3,5,5,2,22,50,14,10,2100,"7_3",7,3,-10.24128,0.93,47.6173633359384,-122.359990495955,0.144125529887624,2.97219432245349
3,7,3,3,1,5,28,50,8,10,2101,"7_3",7,3,-10.27176,0.95,47.6173568681561,-122.359983033157,0.113127978191672,3.10140522142938
3,11,5,3,6,1,21,50,13,3,2102,"7_3",7,3,-10.18032,1.06,47.6173496817312,-122.359971838959,0.200069596872252,3.86120654492859
2,10,4,6,2,5,21,50,14,4,2103,"7_3",7,3,-10.42416,0.91,47.6173410580214,-122.359949983621,0.226255993275861,2.84573259154091
5,9,3,5,4,5,19,50,10,4,2104,"7_3",7,3,-10.57656,0.73,47.6173363868452,-122.35993932248,0.22625600208902,1.83128957617697
7,12,3,3,2,3,20,50,15,7,2105,"7_3",7,3,-10.57656,0.8,47.6173281224567,-122.359924396884,0.226256022366851,2.19933445065352
6,8,5,8,9,5,9,50,10,5,2106,"7_3",7,3,-10.57656,0.88,47.6173155462132,-122.359905739888,0.17903532268011,2.66119468529076
6,11,5,6,3,6,13,50,5,9,2107,"7_3",7,3,-10.57656,0.99,47.6173069225034,-122.359895611804,0.179035343744898,3.36807452357112
6,13,7,7,4,3,10,50,5,13,2108,"7_3",7,3,-10.60704,0.96,47.6172993767573,-122.359874289523,0.28323545869915,3.16704160894107
4,8,6,2,3,6,21,50,3,5,2109,"7_3",7,3,-10.57656,0.98,47.6172903937263,-122.359849235843,0.253271653997657,3.30037626001194
3,9,6,4,7,3,18,50,12,11,2110,"7_3",7,3,-10.57656,0.88,47.6172824886589,-122.359819917706,0.288590886239109,2.66119468529076
4,7,7,3,4,3,22,50,12,5,2111,"7_3",7,3,-10.63752,0.91,47.6172724276641,-122.359796996254,0.22625614222748,2.84573259154091
5,7,8,6,4,7,13,50,5,6,2112,"7_3",7,3,-10.57656,0.9,47.6172666785243,-122.359779938429,0.179035457276047,2.78353266410836
4,12,4,6,7,6,11,50,8,4,2113,"7_3",7,3,-10.57656,0.9,47.6172616480269,-122.359766612003,0.144295485133673,2.78353266410836
3,11,2,2,4,3,25,50,8,4,2114,"7_3",7,3,-10.60704,0.85,47.6172576954932,-122.359751686407,0.204232640088684,2.48284240718308
5,6,9,8,2,3,17,50,9,8,2115,"7_3",7,3,-10.48512,0.96,47.6172530243171,-122.359738893038,0.165133795932719,3.16704160894107
6,13,7,5,3,5,11,50,5,5,2116,"7_3",7,3,-10.54608,0.85,47.6172490717834,-122.35972236827,0.126635918588322,2.48284240718308
4,10,3,2,4,3,24,50,12,8,2117,"7_3",7,3,-10.5156,0.82,47.6172458378922,-122.359706909616,0.200069853391639,2.31067575721786
4,10,7,5,4,3,17,50,10,4,2118,"7_3",7,3,-10.45464,0.88,47.6172397294311,-122.359693050134,0.23338758852973,2.66119468529076
4,12,6,4,5,4,15,50,10,7,2119,"7_3",7,3,-10.45464,0.87,47.6172339802912,-122.359678124537,0.233387607952382,2.6010566339057
3,8,4,4,1,3,27,50,4,8,2120,"7_3",7,3,-10.48512,0.88,47.6172235599752,-122.359659467541,0.233051444096156,2.66119468529076
5,11,9,2,3,6,14,50,8,8,2121,"7_3",7,3,-10.45464,0.86,47.6172185294778,-122.359640810545,0.204232788551393,2.54160587453648
4,12,5,4,2,5,18,50,4,7,2122,"7_3",7,3,-10.39368,0.98,47.6172091871255,-122.359625884948,0.165133928958161,3.30037626001194
6,12,2,3,2,2,23,50,5,4,2123,"7_3",7,3,-10.45464,0.92,47.6172016413794,-122.359607227952,0.204232850533803,2.90861981098928
4,10,4,0,1,4,27,50,8,7,2124,"7_3",7,3,-10.45464,0.89,47.6171937363121,-122.35958963707,0.200069983654208,2.72202002869165
2,10,6,6,7,8,11,50,7,4,2125,"7_3",7,3,-10.30224,1,47.6171851126023,-122.359574178416,0.215628434118253,3.43646007914613
5,13,2,4,3,3,20,50,7,4,2126,"7_3",7,3,-10.33272,0.98,47.6171797227837,-122.359558186706,0.113128174228801,3.30037626001194
4,9,3,5,4,1,24,50,7,5,2127,"7_3",7,3,-10.33272,1.02,47.6171732550013,-122.359549124736,0.113128180118786,3.57529306634363
5,5,3,7,3,3,24,50,4,6,2128,"7_3",7,3,-10.39368,0.99,47.6171635533278,-122.359528868569,0.268553614200535,3.36807452357112
5,11,4,5,3,2,20,50,8,6,2129,"7_3",7,3,-10.30224,1.05,47.6171599601153,-122.359513409915,0.056564097887618,3.78869723725861
4,9,6,4,2,2,23,50,8,9,2130,"7_3",7,3,-10.39368,0.95,47.6171556482604,-122.35950008349,0.169692298383419,3.10140522142938
4,7,6,6,4,2,21,50,10,5,2131,"7_3",7,3,-10.39368,0.97,47.6171459465869,-122.35948036038,0.215628574746827,3.23336528846859
7,11,6,3,4,1,18,50,11,4,2132,"7_3",7,3,-10.39368,0.85,47.6171423533745,-122.359462236441,0.204233075273805,2.48284240718308
5,8,5,3,5,7,17,50,8,6,2133,"7_3",7,3,-10.39368,0.8,47.6171369635558,-122.359444645559,0.22625643942419,2.19933445065352
6,11,6,6,7,8,6,50,5,8,2134,"7_3",7,3,-10.3632,0.78,47.6171319330585,-122.359425988563,0.169692337009444,2.0907423121525
4,7,2,4,1,7,25,50,11,8,2135,"7_3",7,3,-10.33272,0.75,47.617129777131,-122.359414794365,0.16513416751765,1.9330087945197
3,12,1,6,4,4,20,50,11,3,2136,"7_3",7,3,-10.33272,0.7,47.617128339846,-122.359406265453,0.169692345612304,1.6838654387816
4,10,6,1,3,4,22,50,5,5,2137,"7_3",7,3,-10.24128,0.87,47.6171218720637,-122.35939773654,0.226256475164138,2.6010566339057
1,9,5,6,4,7,18,50,11,4,2138,"7_3",7,3,-10.11936,0.96,47.6171143263176,-122.359383877057,0.233388006548243,3.16704160894107
4,10,7,1,3,4,21,50,8,7,2139,"7_3",7,3,-10.0584,1.05,47.6171064212503,-122.359375348145,0.233051586146068,3.78869723725861
7,9,5,1,5,3,20,50,6,10,2140,"7_3",7,3,-10.08888,1.03,47.6171017500741,-122.35936362089,0.233388047551525,3.64574049796613
5,10,3,6,5,0,21,50,9,4,2141,"7_3",7,3,-10.11936,0.93,47.6170952822917,-122.359343364723,0.179035931272889,2.97219432245349
7,9,6,3,1,4,20,50,4,7,2142,"7_3",7,3,-9.99744,0.99,47.6170916890793,-122.359332170526,0.16513427968882,3.36807452357112
4,9,4,7,5,5,16,50,6,6,2143,"7_3",7,3,-9.99744,0.85,47.6170880958669,-122.359315112701,0.144125767791837,2.48284240718308
5,10,3,6,0,5,21,50,12,6,2144,"7_3",7,3,-9.93648,0.84,47.6170816280845,-122.359301253218,0.120174469816271,2.42476623184551
3,13,3,5,4,6,16,50,9,4,2145,"7_3",7,3,-9.81456,0.91,47.6170758789447,-122.359292191249,0.14429584392078,2.84573259154091
5,6,2,7,5,4,21,50,8,10,2146,"7_3",7,3,-9.72312,0.98,47.6170697704836,-122.359276732595,0.256191243567685,3.30037626001194
6,8,7,5,6,6,12,50,5,5,2147,"7_3",7,3,-9.63168,0.95,47.6170636620224,-122.359260740884,0.120174511432595,3.10140522142938
5,11,1,3,3,3,24,50,6,6,2148,"7_3",7,3,-9.54024,0.97,47.61706006881,-122.359249546687,0.0895180146193244,3.23336528846859
3,9,9,5,2,5,17,50,7,6,2149,"7_3",7,3,-9.54024,0.81,47.6170546789914,-122.359233021919,0.179036046143037,2.25466145792777
5,14,4,7,5,1,14,50,8,7,2150,"7_3",7,3,-9.26592,0.95,47.6170464146028,-122.35921489798,0.256191312437815,3.10140522142938
5,8,3,1,2,2,29,50,10,6,2151,"7_3",7,3,-9.11352,1.02,47.617039228178,-122.359197840155,0.169692491111458,3.57529306634363
3,10,7,1,1,5,23,50,12,4,2152,"7_3",7,3,-9.05256,1.04,47.6170288078619,-122.359181848444,0.200070390309333,3.71687522160445
6,11,3,5,4,7,14,50,10,3,2153,"7_3",7,3,-9.02208,1.01,47.6170226994008,-122.359169588132,0.179036133309657,3.50553292673697
4,10,6,3,4,0,23,50,7,8,2154,"7_3",7,3,-9.02208,0.93,47.6170144350123,-122.359156261707,0.178706962128719,2.97219432245349
5,10,5,4,4,5,17,50,9,6,2155,"7_3",7,3,-9.02208,0.91,47.6170083265511,-122.359144534452,0.113128359669538,2.84573259154091
6,10,5,3,1,3,22,50,9,4,2156,"7_3",7,3,-9.02208,0.79,47.6170014994475,-122.359130141912,0.179036192678158,2.1446947353951
5,12,3,8,4,2,16,50,8,7,2157,"7_3",7,3,-8.9916,0.7,47.6169971875926,-122.359117348544,0.0895181029111721,1.6838654387816
3,11,2,2,5,9,18,50,6,5,2158,"7_3",7,3,-8.8392,0.87,47.6169910791315,-122.359109885745,0.1442960075197,2.6010566339057
6,14,3,7,3,5,12,50,6,6,2159,"7_3",7,3,-8.86968,0.86,47.6169853299916,-122.359105621289,0.0798710495394273,2.54160587453648
0,14,0,2,3,2,29,50,2,4,2160,"8_1",8,1,-10.30224,0.9,47.5891844593212,-122.343257801695,0.0565638016442631,2.78353266410836
0,16,4,2,1,5,22,50,3,3,2161,"8_1",8,1,-10.24128,0.76,47.5891891304974,-122.343248211864,0.126635259759781,1.9848993417148
1,13,1,5,0,2,28,50,3,0,2162,"8_1",8,1,-10.2108,0.56,47.5891912864248,-122.343238089265,0.113127598094214,1.07767388082023
0,16,4,1,0,4,25,50,1,2,2163,"8_1",8,1,-10.18032,0.51,47.5891927237098,-122.343234359887,0.0565637976848295,0.893823266585908
