red_algae,sugar_kelp,green_algae,soft_sediment,small_rocks,boulder_bedrock,remainder,row_sum,bull_kelp,kelp_crabs,SU,key,site,transect,depth,altitude,DVLlat,DVLlon,EucDIS,area
8,7,6,10,9,6,4,50,8,9,1879,6_3,6,3,-3.53568,0.54,47.62015772,-122.3636555,0.178706279,1.002071759
7,7,8,8,7,8,5,50,8,8,1880,6_3,6,3,-3.53568,0.51,47.62016922,-122.3636613,0.164688015,0.893823267
8,7,8,8,6,7,6,50,7,9,1881,6_3,6,3,-3.29184,0.72,47.62017892,-122.3636661,0.159742122,1.781460905
7,8,8,6,6,7,8,50,7,8,1882,6_3,6,3,-3.32232,0.6,47.62019222,-122.3636715,0.126325827,1.237125628
7,6,9,7,8,9,4,50,9,6,1883,6_3,6,3,-3.32232,0.55,47.62020515,-122.3636757,0.164688007,1.039529174
9,8,8,7,6,6,6,50,6,8,1884,6_3,6,3,-3.32232,0.57,47.62021413,-122.3636869,0.226254384,1.11650588
8,7,7,6,5,7,10,50,6,8,1885,6_3,6,3,-3.23088,0.6,47.62022923,-122.3636944,0.25265164,1.237125628
6,8,8,9,6,6,7,50,6,8,1886,6_3,6,3,-3.23088,0.52,47.62024575,-122.3637024,0.215150024,0.929218805
7,7,8,8,7,6,7,50,7,5,1887,6_3,6,3,-3.07848,0.53,47.62025761,-122.3637072,0.215150017,0.965301636
7,5,7,6,8,8,9,50,8,7,1888,6_4,6,4,-4.29768,1.08,47.61969562,-122.362981,0.144294996,4.008287036
7,6,7,7,7,6,10,50,6,5,1889,6_4,6,4,-4.572,0.83,47.61970101,-122.3629874,0.056563901,2.367377349
7,6,7,8,7,5,10,50,8,4,1890,6_4,6,4,-4.48056,0.92,47.61970784,-122.3629922,0.159742117,2.908619811
8,5,8,6,7,7,9,50,8,7,1891,6_4,6,4,-4.51104,0.78,47.6197179,-122.3629949,0.119806589,2.090742312
7,7,8,7,8,7,6,50,9,9,1892,6_4,6,4,-4.48056,0.75,47.61972473,-122.362997,0.079871061,1.933008795
7,8,6,6,8,7,8,50,7,8,1893,6_4,6,4,-4.4196,0.58,47.61973335,-122.3629965,0.089353304,1.156025171
7,6,6,6,10,7,8,50,8,8,1894,6_4,6,4,-4.20624,0.57,47.61974197,-122.3629927,0.199897923,1.11650588
8,7,8,7,7,8,5,50,8,6,1895,6_4,6,4,-3.87096,0.68,47.61974916,-122.3629842,0.056563875,1.589019141
7,7,8,8,7,10,3,50,8,8,1896,6_4,6,4,-3.56616,0.76,47.61975635,-122.3629815,0.126635193,1.984899342
8,7,7,7,6,8,7,50,6,6,1897,6_4,6,4,-3.6576,0.58,47.61976713,-122.3629837,0.203656057,1.156025171
7,7,7,6,5,9,9,50,6,5,1898,6_4,6,4,-3.44424,0.72,47.61977503,-122.3629879,0.113127724,1.781460905
8,7,7,7,7,8,6,50,9,7,1899,6_4,6,4,-3.53568,0.57,47.61978689,-122.3629911,0.11980659,1.11650588
7,7,8,7,7,7,7,50,9,8,1900,6_4,6,4,-3.5052,0.54,47.61979623,-122.3629917,0.126325936,1.002071759
8,6,7,8,7,8,6,50,8,9,1901,6_4,6,4,-3.26136,0.65,47.61980665,-122.3629901,0.164688093,1.451904383
6,8,7,7,7,7,8,50,6,5,1902,6_4,6,4,-3.26136,0.57,47.61981851,-122.3629874,0.164688088,1.11650588
7,6,6,8,7,8,8,50,7,8,1903,6_4,6,4,-3.2004,0.58,47.61982641,-122.3629949,0.144125302,1.156025171
6,7,6,8,7,6,10,50,6,11,1904,6_4,6,4,-3.13944,0.65,47.61983288,-122.3630023,0.126325927,1.451904383
6,8,7,6,8,9,6,50,7,6,1905,6_4,6,4,-3.13944,0.57,47.61983899,-122.3630108,0.080115417,1.11650588
8,6,7,7,6,7,9,50,7,7,1906,6_4,6,4,-3.16992,0.64,47.61984761,-122.3630183,0.199897777,1.407574048
8,8,8,8,7,8,3,50,9,8,1907,6_4,6,4,-3.16992,0.61,47.61985444,-122.3630311,0.169691459,1.278706795
7,7,7,9,9,8,3,50,6,6,1908,6_4,6,4,-3.16992,0.63,47.61986558,-122.3630402,0.178706517,1.363931005
7,6,8,8,8,8,5,50,7,7,1909,6_4,6,4,-3.13944,0.63,47.61987564,-122.3630466,0.113127616,1.363931005
7,8,8,9,6,5,7,50,7,8,1910,6_4,6,4,-3.16992,0.55,47.61988714,-122.3630519,0.126325916,1.039529174
7,6,7,8,9,8,5,50,7,7,1911,6_4,6,4,-2.92608,0.75,47.6198972,-122.3630594,0.113127593,1.933008795
6,8,7,7,8,5,9,50,7,7,1912,6_4,6,4,-2.83464,0.83,47.61990403,-122.3630663,0.144125237,2.367377349
7,8,8,7,8,6,6,50,10,8,1913,6_4,6,4,-2.92608,0.77,47.61991481,-122.3630748,0.144125229,2.037477181
8,5,5,5,7,7,13,50,7,7,1914,6_4,6,4,-2.92608,0.7,47.61992631,-122.3630833,0.16468807,1.683865439
7,9,8,7,7,6,6,50,6,8,1915,6_4,6,4,-2.92608,0.69,47.61993673,-122.3630919,0.144125209,1.636098644
8,6,5,7,8,7,9,50,7,8,1916,6_4,6,4,-2.92608,0.66,47.61994751,-122.3630999,0.252651801,1.49692201
8,7,7,7,9,7,5,50,7,8,1917,6_4,6,4,-2.92608,0.63,47.61995649,-122.3631079,0.144294497,1.363931005
8,7,8,7,8,7,5,50,5,6,1918,6_4,6,4,-2.8956,0.65,47.61996296,-122.363118,0.113127523,1.451904383
8,8,8,7,8,6,5,50,8,8,1919,6_4,6,4,-2.92608,0.61,47.61997194,-122.3631255,0.126325895,1.278706795
9,5,5,8,7,7,9,50,7,7,1920,6_4,6,4,-2.8956,0.6,47.61998092,-122.3631345,0.169691254,1.237125628
5,6,8,8,7,7,9,50,7,7,1921,6_4,6,4,-2.86512,0.65,47.61998991,-122.3631441,0.178706434,1.451904383
6,7,6,5,7,7,12,50,6,6,1922,6_4,6,4,-2.86512,0.62,47.62000104,-122.3631532,0.178706426,1.320975254
7,7,8,8,6,6,8,50,9,7,1923,6_4,6,4,-2.8956,0.61,47.62001146,-122.3631644,0.169691206,1.278706795
7,7,9,7,9,7,4,50,9,7,1924,6_4,6,4,-2.86512,0.57,47.62002189,-122.3631734,0.144125138,1.11650588
9,6,8,7,7,6,7,50,6,8,1925,6_4,6,4,-2.8956,0.58,47.62003123,-122.363183,0.14412513,1.156025171
5,7,6,7,7,7,11,50,7,8,1926,6_4,6,4,-2.86512,0.52,47.62004273,-122.3631932,0.199897511,0.929218805
8,7,7,6,7,6,9,50,6,6,1927,6_4,6,4,-2.7432,0.6,47.62005602,-122.3632022,0.215150166,1.237125628
7,5,7,7,8,8,8,50,7,8,1928,6_4,6,4,-2.77368,0.51,47.62007039,-122.3632118,0.17870638,0.893823267
6,6,7,7,7,8,9,50,7,7,1929,6_4,6,4,-2.7432,0.46,47.62008584,-122.3632219,0.233050662,0.727154953
8,10,8,9,6,6,3,50,8,7,1930,6_4,6,4,-2.65176,0.53,47.62009734,-122.3632347,0.199897436,0.965301636
8,6,9,7,7,8,5,50,8,4,1931,6_4,6,4,-2.5908,0.57,47.62010848,-122.363247,0.169691048,1.11650588
8,7,8,8,7,7,5,50,9,8,1932,6_4,6,4,-2.62128,0.59,47.62011603,-122.3632561,0.169691034,1.196231754
7,8,7,9,8,7,4,50,7,6,1933,6_4,6,4,-2.62128,0.58,47.6201286,-122.3632715,0.226254686,1.156025171
6,6,8,7,7,7,9,50,9,7,1934,6_4,6,4,-2.5908,0.62,47.62013795,-122.3632811,0.113127333,1.320975254
8,8,8,7,6,7,6,50,8,6,1935,6_4,6,4,-2.62128,0.53,47.62014908,-122.3632902,0.144125031,0.965301636
7,7,8,5,8,9,6,50,8,7,1936,6_4,6,4,-2.5908,0.53,47.62015699,-122.3632987,0.169690969,0.965301636
7,7,7,8,6,7,8,50,8,6,1937,6_4,6,4,-2.62128,0.51,47.62016633,-122.3633088,0.126325848,0.893823267
6,7,6,7,8,6,10,50,6,8,1938,6_4,6,4,-2.62128,0.49,47.62017783,-122.3633152,0.178706306,0.825094065
7,6,7,8,6,6,10,50,7,7,1939,6_4,6,4,-2.46888,0.53,47.62018861,-122.3633211,0.126325846,0.965301636
7,7,7,6,5,8,10,50,7,8,1940,6_4,6,4,-2.49936,0.5,47.62019759,-122.3633291,0.178706295,0.85911502
8,8,6,6,7,7,8,50,8,6,1941,6_4,6,4,-2.52984,0.46,47.62021017,-122.3633376,0.215150081,0.727154953
7,8,7,8,8,7,5,50,7,8,1942,6_4,6,4,-2.52984,0.45,47.62022203,-122.3633467,0.144124969,0.695883166
8,6,8,7,6,6,9,50,7,7,1943,6_4,6,4,-2.49936,0.43,47.62023065,-122.3633531,0.14412496,0.635401469
8,9,9,7,6,8,3,50,9,7,1944,6_4,6,4,-2.49936,0.45,47.62023856,-122.3633632,0.169690835,0.695883166
7,8,5,5,6,8,11,50,7,6,1945,6_4,6,4,-2.49936,0.5,47.62024718,-122.3633813,0.200067839,0.85911502
7,8,6,8,8,7,6,50,6,8,1946,6_4,6,4,-2.49936,0.42,47.62025544,-122.3633931,0.144293926,0.606191558
7,7,9,8,6,6,7,50,7,8,1947,6_4,6,4,-2.52984,0.5,47.62026335,-122.3634053,0.169690795,0.85911502
8,8,9,8,8,6,3,50,7,8,1948,6_4,6,4,-2.52984,0.5,47.62027449,-122.3634197,0.199897193,0.85911502
6,6,8,7,8,8,7,50,7,8,1949,6_4,6,4,-2.34696,0.69,47.6202867,-122.3634325,0.215150037,1.636098644
8,7,9,8,10,6,2,50,6,8,1950,6_4,6,4,-2.37744,0.6,47.62029713,-122.3634416,0.178706227,1.237125628
8,7,8,6,5,7,9,50,5,8,1951,6_4,6,4,-2.37744,0.62,47.62031042,-122.363456,0.16969072,1.320975254
6,10,7,7,8,7,5,50,7,6,1952,6_4,6,4,-2.34696,0.6,47.6203194,-122.3634656,0.169690704,1.237125628
7,6,6,7,6,8,10,50,8,9,1953,6_4,6,4,-2.37744,0.62,47.62033054,-122.3634778,0.199897115,1.320975254
7,6,7,5,7,5,13,50,8,9,1954,7_1,7,1,-8.47344,0.75,47.61738577,-122.3603761,0.040043532,1.933008795
6,6,6,7,7,9,9,50,7,7,1955,7_1,7,1,-8.59536,0.64,47.61738779,-122.3603834,0.089442841,1.407574048
7,5,8,7,7,7,9,50,7,7,1956,7_1,7,1,-8.59536,0.72,47.61739694,-122.3603929,0.164816503,1.781460905
9,6,8,8,10,9,0,50,5,6,1957,7_1,7,1,-8.47344,0.79,47.61740535,-122.3604054,0.126436773,2.144694735
6,7,7,8,7,7,8,50,7,9,1958,7_1,7,1,-8.5344,0.58,47.61741327,-122.3604136,0.113238866,1.156025171
6,6,8,7,7,6,10,50,7,6,1959,7_1,7,1,-8.41248,0.65,47.61742051,-122.3604215,0.12643676,1.451904383
10,6,7,6,9,7,5,50,7,9,1960,7_1,7,1,-8.382,0.74,47.61743328,-122.3604318,0.203800551,1.881805539
8,7,8,6,6,8,7,50,7,7,1961,7_1,7,1,-8.41248,0.7,47.6174392,-122.3604435,0.120130484,1.683865439
9,8,5,6,8,7,7,50,7,8,1962,7_1,7,1,-8.2296,0.75,47.61744374,-122.3604562,0.16985822,1.933008795
7,9,7,8,8,7,4,50,6,9,1963,7_1,7,1,-8.29056,0.61,47.61745467,-122.3604677,0.243098393,1.278706795
7,7,9,7,7,7,6,50,8,8,1964,7_1,7,1,-8.16864,0.55,47.61747342,-122.3604864,0.144405624,1.039529174
7,8,9,5,7,7,7,50,4,8,1965,7_1,7,1,-8.0772,0.57,47.61748444,-122.3604991,0.268328264,1.11650588
8,8,8,5,7,6,8,50,8,8,1966,7_1,7,1,-7.89432,0.75,47.61748963,-122.3605138,0.243098354,1.933008795
8,6,7,8,8,8,5,50,6,7,1967,7_1,7,1,-7.86384,0.82,47.61749374,-122.3605251,0.089568252,2.310675757
6,8,7,7,9,7,6,50,7,6,1968,7_1,7,1,-7.83336,1.08,47.61749616,-122.3605355,0.215352019,4.008287036
8,7,8,7,9,7,4,50,7,6,1969,7_1,7,1,-7.7724,0.97,47.61751172,-122.3605485,0.282579096,3.233365288
7,8,6,6,10,7,6,50,7,7,1970,7_1,7,1,-7.71144,0.69,47.61752627,-122.3605609,0.203800453,1.636098644
8,8,5,6,6,9,8,50,8,7,1971,7_1,7,1,-7.65048,0.65,47.61753686,-122.3605723,0.203800442,1.451904383
7,8,6,8,8,8,5,50,6,7,1972,7_1,7,1,-7.58952,0.62,47.61755055,-122.3605882,0.14427576,1.320975254
8,5,9,6,7,7,8,50,8,7,1973,7_1,7,1,-7.37616,0.92,47.61755727,-122.3605997,0.144275747,2.908619811
6,6,6,9,7,8,8,50,7,7,1974,7_1,7,1,-7.43712,0.74,47.61756706,-122.3606113,0.20380041,1.881805539
6,7,6,9,7,10,5,50,9,8,1975,7_1,7,1,-7.37616,0.89,47.61757664,-122.3606221,0.2038004,2.722020029
7,7,7,8,8,6,7,50,6,7,1976,7_1,7,1,-7.3152,0.8,47.61758956,-122.3606302,0.159799319,2.199334451
5,6,7,6,6,8,12,50,6,7,1977,7_1,7,1,-7.28472,0.64,47.61759953,-122.3606379,0.119849489,1.407574048
7,5,7,9,7,7,8,50,8,5,1978,7_1,7,1,-7.13232,0.7,47.61760865,-122.3606428,0.159799314,1.683865439
8,6,8,7,7,8,6,50,7,9,1979,7_1,7,1,-7.04088,0.74,47.617619,-122.3606489,0.164663826,1.881805539
6,8,7,6,8,7,8,50,9,9,1980,7_1,7,1,-7.07136,0.73,47.61763321,-122.3606549,0.159799306,1.831289576
7,7,8,8,7,7,6,50,8,7,1981,7_1,7,1,-6.94944,0.77,47.61764552,-122.3606593,0.119849477,2.037477181
8,8,6,7,6,6,9,50,7,7,1982,7_1,7,1,-6.7056,0.89,47.61765337,-122.3606709,0.144275575,2.722020029
7,6,8,6,8,7,8,50,6,6,1983,7_1,7,1,-6.79704,0.77,47.61766203,-122.3606761,0.089302119,2.037477181
6,8,9,6,7,6,8,50,7,8,1984,7_1,7,1,-6.76656,0.77,47.61766958,-122.3606859,0.178885175,2.037477181
7,7,7,8,6,6,9,50,7,7,1985,7_1,7,1,-6.79704,0.87,47.61767593,-122.360699,0.20010585,2.601056634
7,7,7,7,9,6,7,50,6,6,1986,7_1,7,1,-6.79704,0.86,47.61768345,-122.3607104,0.119849466,2.541605875
9,7,7,9,6,7,5,50,7,5,1987,7_1,7,1,-6.73608,0.81,47.61769119,-122.3607163,0.119849465,2.254661458
8,8,8,7,9,7,3,50,7,5,1988,7_1,7,1,-6.67512,0.57,47.61769932,-122.360719,0.056508228,1.11650588
6,8,8,8,5,7,8,50,6,8,1989,7_1,7,1,-6.5532,0.44,47.617717,-122.360728,0.164816188,0.665298671
7,6,7,7,8,9,6,50,8,6,1990,7_1,7,1,-6.4008,0.45,47.61772814,-122.360734,0.199749092,0.695883166
6,7,5,6,7,10,9,50,6,7,1991,7_1,7,1,-5.97408,0.99,47.61773901,-122.3607489,0.203800229,3.368074524
7,8,8,5,8,7,7,50,5,4,1992,7_1,7,1,-5.9436,1,47.61775101,-122.3607577,0.178885029,3.436460079
7,7,8,8,7,8,5,50,8,7,1993,7_1,7,1,-5.88264,0.98,47.61776013,-122.3607688,0.344512704,3.30037626
8,8,7,6,7,8,6,50,8,7,1994,7_1,7,1,-5.85216,1.06,47.61777394,-122.3607905,0.28309556,3.861206545
8,8,6,8,7,7,6,50,5,6,1995,7_1,7,1,-6.06552,0.94,47.61777967,-122.360806,0.20023628,3.036456126
7,8,7,8,8,7,5,50,8,7,1996,7_1,7,1,-6.096,0.96,47.61778474,-122.3608213,0.169857305,3.167041609
8,7,8,8,6,6,7,50,9,8,1997,7_1,7,1,-6.12648,1.11,47.61779173,-122.3608364,0.164816114,4.234062464
8,7,8,6,7,8,6,50,6,5,1998,7_1,7,1,-6.096,1.05,47.61779772,-122.3608447,0.200236219,3.788697237
6,8,8,6,9,7,6,50,7,5,1999,7_1,7,1,-6.4008,0.98,47.61780336,-122.3608591,0.126436402,3.30037626
8,6,5,6,6,6,13,50,8,6,2000,7_1,7,1,-6.33984,1.03,47.61780855,-122.3608738,0.144404748,3.645740498
6,7,7,7,8,9,6,50,7,6,2001,7_1,7,1,-6.49224,0.79,47.6178137,-122.360884,0.079899621,2.144694735
7,7,7,8,7,6,8,50,6,8,2002,7_1,7,1,-6.43128,0.76,47.61781711,-122.3608904,0.089442454,1.984899342
5,8,6,5,6,7,13,50,7,7,2003,7_1,7,1,-6.49224,0.91,47.61782303,-122.3608958,0.089442449,2.845732592
8,6,8,7,8,8,5,50,6,8,2004,7_1,7,1,-6.43128,1.15,47.61783058,-122.3609056,0.226476245,4.544718455
8,7,8,10,8,7,2,50,7,8,2005,7_1,7,1,-6.5532,1.15,47.61783979,-122.3609179,0.144404667,4.544718455
8,9,6,7,7,7,6,50,8,7,2006,7_1,7,1,-6.61416,1.21,47.6178459,-122.360932,0.179135309,5.031321202
7,8,6,9,7,6,7,50,9,8,2007,7_1,7,1,-6.91896,1.2,47.61785492,-122.360942,0.239698843,4.948502514
6,9,7,8,8,8,4,50,6,8,2008,7_1,7,1,-6.91896,1.09,47.61786609,-122.3609525,0,4.08285822
6,6,8,8,6,8,8,50,7,7,2009,7_1,7,1,-6.94944,1.11,47.61786327,-122.3609453,0.089442411,4.234062464
7,8,8,8,8,6,5,50,6,6,2010,7_1,7,1,-6.79704,1.06,47.61786382,-122.36094,0,3.861206545
8,10,6,8,10,7,1,50,8,8,2011,7_1,7,1,-6.79704,1,47.617861,-122.3609328,0.056619033,3.436460079
6,7,7,7,6,8,9,50,6,9,2012,7_1,7,1,-6.7056,0.94,47.61786444,-122.3609312,0.290739451,3.036456126
7,6,8,7,9,9,4,50,8,7,2013,7_1,7,1,-6.73608,0.8,47.61786073,-122.360923,0.126436348,2.199334451
9,7,7,8,8,6,5,50,7,7,2014,7_1,7,1,-6.52272,1,47.6178564,-122.3609172,0.079899613,3.436460079
8,4,6,8,6,6,12,50,6,5,2015,7_1,7,1,-6.5532,1.12,47.61786263,-122.3609246,0.178884827,4.310695523
7,6,7,8,9,6,7,50,8,7,2016,7_1,7,1,-6.61416,0.98,47.6178792,-122.3609381,0.282578658,3.30037626
7,7,7,7,6,7,9,50,6,7,2017,7_1,7,1,-6.37032,1.23,47.61789296,-122.3609444,0.203646231,5.199020454
9,8,6,8,7,7,5,50,8,7,2018,7_1,7,1,-6.43128,1.14,47.61790186,-122.3609486,0.199749015,4.466023519
7,6,6,8,6,7,10,50,7,8,2019,7_1,7,1,-6.61416,1,47.61791555,-122.3609583,0.282578614,3.436460079
7,8,7,6,8,7,7,50,6,7,2020,7_1,7,1,-6.52272,1.12,47.61792396,-122.3609645,0.079899603,4.310695523
6,7,8,7,8,6,8,50,6,6,2021,7_1,7,1,-6.7056,0.91,47.61793169,-122.3609704,0.203800028,2.845732592
8,8,9,7,7,8,3,50,9,9,2022,7_1,7,1,-6.67512,0.99,47.61794906,-122.3609837,0.203800011,3.368074524
7,8,7,7,8,9,4,50,7,8,2023,7_1,7,1,-6.82752,1.05,47.61796361,-122.3609899,0.126436253,3.788697237
7,6,7,8,7,8,7,50,8,8,2024,7_1,7,1,-6.858,1.06,47.6179747,-122.360993,0.119849389,3.861206545
7,7,8,8,7,8,5,50,7,8,2025,7_1,7,1,-7.0104,0.93,47.61798188,-122.3610043,0.199748981,2.972194322
7,6,6,7,7,8,9,50,8,7,2026,7_1,7,1,-7.10184,1.1,47.61799167,-122.3610283,0.200235535,4.158116696
7,7,6,8,8,7,7,50,7,8,2027,7_1,7,1,-7.28472,0.9,47.61799931,-122.3610517,0.256412428,2.783532664
7,7,8,8,7,8,5,50,7,8,2028,7_1,7,1,-7.3152,1.18,47.61800074,-122.3610723,0.169856729,4.784927014
7,6,8,7,8,7,7,50,5,8,2029,7_1,7,1,-7.43712,1.17,47.61801149,-122.3610815,0.199748968,4.704170202
8,6,6,6,7,8,9,50,7,8,2030,7_2,7,2,-3.53568,0.69,47.61748371,-122.3601974,0.08936062,1.636098644
9,8,6,8,6,6,7,50,8,7,2031,7_2,7,2,-3.47472,0.55,47.61749263,-122.3601943,0.159903186,1.039529174
6,8,7,9,7,9,4,50,6,7,2032,7_2,7,2,-3.3528,0.63,47.6175049,-122.3601999,0.178608878,1.363931005
6,6,6,8,8,7,9,50,6,5,2033,7_2,7,2,-3.23088,0.69,47.61751829,-122.3601976,0.199678274,1.636098644
7,6,6,8,8,7,8,50,7,6,2034,7_2,7,2,-3.2004,0.5,47.61753334,-122.3601982,0.164722996,0.85911502
8,6,8,6,7,6,9,50,7,9,2035,7_2,7,2,-3.16992,0.62,47.6175444,-122.3602045,0.164722992,1.320975254
6,6,5,6,6,8,13,50,8,6,2036,7_2,7,2,-3.26136,0.59,47.6175522,-122.3602094,0.232865659,1.196231754
8,7,7,6,7,10,5,50,7,6,2037,7_2,7,2,-3.23088,0.41,47.61756745,-122.3602096,0.232865659,0.577668939
5,7,7,5,8,6,12,50,8,7,2038,7_2,7,2,-3.01752,0.62,47.61757722,-122.3602223,0.159903104,1.320975254
7,8,7,7,6,7,8,50,9,7,2039,7_2,7,2,-3.048,0.59,47.61759012,-122.3602331,0.199878865,1.196231754
7,7,8,8,8,7,5,50,8,7,2040,7_2,7,2,-3.07848,0.65,47.61759968,-122.3602528,0.30481241,1.451904383
7,7,8,8,6,6,8,50,7,7,2041,7_2,7,2,-3.01752,0.64,47.61761054,-122.3602661,0.08950991,1.407574048
6,8,8,8,7,7,6,50,6,8,2042,7_2,7,2,-3.048,0.6,47.61761946,-122.360276,0.23985459,1.237125628
8,6,6,6,7,7,10,50,6,6,2043,7_2,7,2,-2.86512,0.73,47.61762753,-122.3602896,0.169934854,1.831289576
6,7,9,8,7,7,6,50,7,6,2044,7_2,7,2,-2.7432,1.01,47.61763135,-122.3603131,0.312853988,3.505532927
8,6,8,5,6,8,9,50,6,6,2045,7_2,7,2,-3.29184,0.48,47.61763285,-122.3603322,0.11328989,0.791760402
8,8,7,8,8,7,4,50,8,9,2046,7_2,7,2,-3.01752,0.7,47.61763921,-122.3603466,0.203957981,1.683865439
8,7,6,6,7,7,9,50,6,8,2047,7_2,7,2,-3.01752,0.76,47.61764689,-122.3603656,0.233456446,1.984899342
5,9,7,7,6,7,9,50,6,7,2048,7_2,7,2,-2.98704,0.95,47.61765345,-122.3603796,0.164945787,3.101405221
7,7,7,7,6,6,10,50,7,8,2049,7_2,7,2,-2.98704,0.51,47.61765678,-122.3603967,0.200229364,0.893823267
6,6,6,6,7,7,12,50,9,7,2050,7_2,7,2,-2.98704,0.66,47.61765986,-122.3604162,0.113289833,1.49692201
8,7,6,5,5,7,12,50,8,6,2051,7_2,7,2,-2.98704,0.73,47.61767031,-122.3604368,0.089509829,1.831289576
7,7,5,7,7,7,10,50,8,6,2052,7_2,7,2,-2.98704,0.79,47.61767229,-122.3604382,0.056482577,2.144694735
7,6,6,8,11,6,6,50,9,6,2053,7_2,7,2,-2.98704,0.75,47.61767555,-122.3604462,0.126536529,1.933008795
6,9,8,7,7,7,6,50,8,6,2054,7_2,7,2,-2.98704,0.97,47.61767902,-122.3604602,0.0895658,3.233365288
7,9,6,7,7,7,7,50,7,6,2055,7_2,7,2,-2.98704,0.92,47.61768076,-122.3604639,0,2.908619811
8,6,8,7,7,6,8,50,7,7,2056,7_2,7,2,-3.01752,0.98,47.61768621,-122.3604729,0.203957883,3.30037626
7,6,7,7,7,5,11,50,8,7,2057,7_2,7,2,-2.98704,0.81,47.61769059,-122.3604794,0.089509801,2.254661458
7,6,8,7,7,9,6,50,7,6,2058,7_2,7,2,-2.98704,0.93,47.61769194,-122.3604821,0.040017518,2.972194322
7,7,8,7,7,7,7,50,7,8,2059,7_2,7,2,-3.01752,1.13,47.61769698,-122.3604919,0.164945706,4.388015875
6,6,8,7,6,7,10,50,7,6,2060,7_2,7,2,-3.01752,0.67,47.61770437,-122.3605041,0.215520082,1.54262693
7,6,8,6,6,6,11,50,6,7,2061,7_2,7,2,-3.01752,0.55,47.61771155,-122.3605167,0.056482575,1.039529174
6,6,6,6,7,6,13,50,6,9,2062,7_2,7,2,-3.01752,0.95,47.61771299,-122.3605202,0.056644861,3.101405221
9,8,8,7,8,7,3,50,6,7,2063,7_2,7,2,-2.98704,0.82,47.61771499,-122.3605262,0.164945674,2.310675757
6,8,5,5,8,6,12,50,7,8,2064,7_2,7,2,-2.98704,0.88,47.61772185,-122.360547,0.200229137,2.661194685
7,9,7,7,7,6,7,50,8,7,2065,7_2,7,2,-2.98704,1.01,47.61773129,-122.3605678,0.12653644,3.505532927
8,6,6,7,9,6,8,50,6,7,2066,7_2,7,2,-2.98704,1.04,47.61773388,-122.3605744,0.113289678,3.716875222
9,6,6,6,7,7,9,50,8,5,2067,7_2,7,2,-2.98704,1.28,47.61773067,-122.3605952,0.233570577,5.630296194
7,7,8,8,8,7,5,50,9,8,2068,7_2,7,2,-3.59664,0.85,47.61773806,-122.3606074,0.079951469,2.482842407
6,8,7,7,7,8,7,50,8,6,2069,7_2,7,2,-3.44424,1.04,47.61774857,-122.3606177,0.199878661,3.716875222
5,6,7,6,6,8,12,50,8,7,2070,7_2,7,2,-3.41376,1.18,47.61775369,-122.3606282,0.14437171,4.784927014
7,7,5,7,9,7,8,50,8,7,2071,7_2,7,2,-3.44424,0.99,47.61775646,-122.3606298,0.056482574,3.368074524
7,8,6,7,7,7,8,50,8,5,2072,7_2,7,2,-3.3528,1.09,47.61775834,-122.3606304,0,4.08285822
5,8,6,5,9,8,9,50,6,8,2073,7_2,7,2,-3.38328,1.02,47.61775855,-122.36063,0,3.575293066
7,8,7,8,8,8,4,50,7,6,2074,7_2,7,2,-3.47472,1.17,47.61776823,-122.3606355,0.304178839,4.704170202
7,7,6,7,7,6,10,50,7,8,2075,7_2,7,2,-3.68808,0.84,47.61778522,-122.3606395,0.311913121,2.424766232
6,8,7,6,7,9,7,50,8,6,2076,7_2,7,2,-3.62712,0.91,47.61780208,-122.3606446,0.199878592,2.845732592
7,8,8,6,8,7,6,50,6,7,2077,7_2,7,2,-3.6576,0.96,47.61781877,-122.3606548,0.304178829,3.167041609
6,6,7,5,7,7,12,50,6,7,2078,7_2,7,2,-3.62712,0.88,47.61783399,-122.3606635,0.267913285,2.661194685
7,8,7,7,7,9,5,50,6,7,2079,7_2,7,2,-3.62712,0.93,47.61785212,-122.3606771,0.304811341,2.972194322
7,8,8,7,7,8,5,50,9,7,2080,7_2,7,2,-3.62712,1.05,47.61786269,-122.36069,0.203732576,3.788697237
8,8,7,6,5,7,9,50,7,7,2081,7_3,7,3,-8.5344,0.97,47.61752934,-122.360079,0.039935526,3.233365288
8,6,7,9,7,8,5,50,7,7,2082,7_3,7,3,-8.74776,0.9,47.61752216,-122.3600779,0.119806572,2.783532664
7,6,7,5,8,5,12,50,6,7,2083,7_3,7,3,-8.86968,1,47.61751353,-122.3600726,0.089353309,3.436460079
7,8,6,7,9,7,6,50,8,7,2084,7_3,7,3,-9.05256,0.82,47.61750814,-122.3600731,0.089353309,2.310675757
7,6,6,6,9,7,9,50,5,6,2085,7_3,7,3,-9.08304,0.83,47.61750096,-122.3600705,0.144125414,2.367377349
7,7,7,7,7,8,7,50,7,7,2086,7_3,7,3,-8.96112,0.96,47.61749197,-122.3600673,0.126325951,3.167041609
8,8,6,5,7,6,10,50,8,6,2087,7_3,7,3,-9.17448,0.85,47.61748551,-122.3600689,0.079871049,2.482842407
7,8,7,6,7,7,8,50,7,7,2088,7_3,7,3,-9.32688,0.82,47.61747616,-122.3600657,0.215150363,2.310675757
7,8,8,6,7,8,6,50,7,7,2089,7_3,7,3,-9.35736,0.84,47.61746538,-122.3600635,0.119806575,2.424766232
